investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV000398,2024-12-02,118635,LUMPSUM,334001,Madhya Pradesh,Indore,T30,46-55,Male,28.2,Mandate,PENDING
INV004232,2024-12-02,120506,SIP,3421,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Net Banking,PENDING
INV004413,2024-12-02,120505,LUMPSUM,146396,Maharashtra,Mumbai,T30,26-35,Male,14.7,Mandate,PENDING
INV000568,2024-12-02,149323,SIP,1053,Delhi,New Delhi,T30,36-45,Male,48.4,Cheque,PENDING
INV001354,2024-12-03,148568,LUMPSUM,208864,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Mandate,PENDING
INV000765,2024-12-03,120842,REDEMPTION,81247,Telangana,Hyderabad,T30,18-25,Male,4.6,Net Banking,PENDING
INV000536,2024-12-03,118633,REDEMPTION,353765,Delhi,New Delhi,T30,36-45,Female,29.6,UPI,PENDING
INV001173,2024-12-03,118632,SIP,3411,Punjab,Chandigarh,T30,26-35,Female,7.8,Net Banking,PENDING
INV003326,2024-12-03,119094,SIP,25787,Karnataka,Bangalore,T30,36-45,Male,40.9,Mandate,PENDING
INV000704,2024-12-03,119095,REDEMPTION,386756,Gujarat,Ahmedabad,T30,18-25,Male,4.5,Cheque,PENDING
INV003943,2024-12-04,120842,SIP,3116,Telangana,Hyderabad,T30,46-55,Male,46.2,Cheque,PENDING
INV001175,2024-12-04,120842,SIP,11893,Punjab,Chandigarh,T30,36-45,Male,33.5,Net Banking,PENDING
INV000147,2024-12-04,119598,REDEMPTION,101914,Rajasthan,Jaipur,T30,26-35,Male,15.7,Cheque,PENDING
INV001018,2024-12-04,119094,LUMPSUM,167739,Telangana,Hyderabad,T30,46-55,Female,65.2,UPI,PENDING
INV001877,2024-12-05,100033,REDEMPTION,378300,Tamil Nadu,Coimbatore,B30,56+,Male,62.1,UPI,PENDING
INV002980,2024-12-05,119552,SIP,1177,Maharashtra,Pune,T30,26-35,Male,22.4,UPI,PENDING
INV004926,2024-12-05,148569,SIP,42430,Karnataka,Mysore,B30,36-45,Male,45.3,UPI,PENDING
INV001220,2024-12-05,101208,SIP,1025,Punjab,Chandigarh,T30,36-45,Male,48.3,UPI,PENDING
INV003070,2024-12-05,119094,SIP,15439,West Bengal,Kolkata,T30,26-35,Male,23.7,Net Banking,PENDING
INV002671,2024-12-06,125497,SIP,2013,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Cheque,PENDING
INV003049,2024-12-06,120506,LUMPSUM,52772,Gujarat,Ahmedabad,T30,26-35,Male,15.5,Net Banking,PENDING
INV003535,2024-12-06,149323,SIP,49766,Maharashtra,Nashik,B30,26-35,Male,12.5,UPI,PENDING
INV001532,2024-12-07,120843,LUMPSUM,36809,Madhya Pradesh,Bhopal,B30,36-45,Female,39.5,Cheque,PENDING
INV001955,2024-12-07,102886,SIP,16007,Madhya Pradesh,Bhopal,B30,26-35,Female,16.4,UPI,PENDING
INV004625,2024-12-07,120507,REDEMPTION,347776,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Mandate,PENDING
INV000140,2024-12-07,118632,REDEMPTION,362794,Punjab,Amritsar,B30,56+,Male,74.0,Net Banking,PENDING
INV001225,2024-12-07,120844,LUMPSUM,215609,Karnataka,Mysore,B30,26-35,Male,16.5,Net Banking,PENDING
INV003970,2024-12-07,149322,LUMPSUM,236687,Telangana,Hyderabad,T30,18-25,Male,4.1,UPI,PENDING
INV000512,2024-12-07,100025,SIP,23773,Punjab,Amritsar,B30,46-55,Male,82.6,UPI,PENDING
INV003505,2024-12-08,119093,SIP,6924,West Bengal,Kolkata,T30,56+,Female,53.5,Cheque,PENDING
INV002587,2024-12-08,119094,SIP,4799,West Bengal,Kolkata,T30,18-25,Male,7.2,UPI,PENDING
INV004250,2024-12-08,102886,LUMPSUM,429605,Haryana,Gurugram,T30,26-35,Female,6.4,Cheque,PENDING
INV000701,2024-12-08,119094,SIP,887,West Bengal,Kolkata,T30,36-45,Female,55.6,Cheque,PENDING
INV004904,2024-12-09,119092,SIP,11161,Tamil Nadu,Chennai,T30,26-35,Female,8.6,Mandate,PENDING
INV004303,2024-12-09,149323,LUMPSUM,297461,Punjab,Chandigarh,T30,26-35,Male,24.4,Net Banking,PENDING
INV004303,2024-12-09,149323,REDEMPTION,136433,Punjab,Chandigarh,T30,26-35,Male,24.4,Mandate,PENDING
INV001917,2024-12-09,119551,SIP,2289,Telangana,Hyderabad,T30,26-35,Male,22.9,Net Banking,PENDING
INV001244,2024-12-09,125498,SIP,13419,Uttar Pradesh,Agra,B30,26-35,Male,20.0,Cheque,PENDING
INV003219,2024-12-09,119551,SIP,21444,Maharashtra,Pune,T30,46-55,Male,57.8,Net Banking,PENDING
INV002524,2024-12-09,120841,SIP,28916,Rajasthan,Udaipur,B30,46-55,Male,72.9,Net Banking,PENDING
INV004032,2024-12-10,118633,LUMPSUM,198613,West Bengal,Kolkata,T30,46-55,Male,55.5,Cheque,PENDING
INV000721,2024-12-10,149323,SIP,8929,Maharashtra,Nashik,B30,36-45,Male,59.1,Cheque,PENDING
INV003161,2024-12-10,119092,SIP,2085,Uttar Pradesh,Kanpur,B30,36-45,Female,30.2,UPI,PENDING
INV001197,2024-12-11,118636,LUMPSUM,45454,West Bengal,Kolkata,T30,36-45,Female,29.6,Mandate,PENDING
INV002841,2024-12-11,148569,SIP,4931,Uttar Pradesh,Kanpur,B30,26-35,Male,13.2,UPI,PENDING
INV000429,2024-12-12,119551,SIP,4314,Gujarat,Surat,T30,36-45,Female,41.7,UPI,PENDING
INV003025,2024-12-12,100016,REDEMPTION,382660,Gujarat,Surat,T30,26-35,Female,11.9,UPI,PENDING
INV000793,2024-12-12,118635,LUMPSUM,76837,West Bengal,Kolkata,T30,26-35,Female,8.4,Cheque,PENDING
INV002206,2024-12-12,120844,SIP,7543,Tamil Nadu,Chennai,T30,18-25,Male,7.7,Mandate,PENDING
INV000970,2024-12-12,119095,SIP,2236,Tamil Nadu,Coimbatore,B30,46-55,Male,28.8,Net Banking,PENDING
INV001371,2024-12-13,148567,LUMPSUM,424348,Tamil Nadu,Coimbatore,B30,26-35,Male,22.9,Net Banking,PENDING
INV001406,2024-12-13,119094,LUMPSUM,259756,Telangana,Hyderabad,T30,46-55,Male,86.0,Net Banking,PENDING
INV003644,2024-12-13,118634,SIP,3488,Gujarat,Ahmedabad,T30,26-35,Female,8.2,Cheque,PENDING
INV003613,2024-12-13,120842,SIP,28223,Punjab,Amritsar,B30,26-35,Male,13.5,Net Banking,PENDING
INV002122,2024-12-13,125497,SIP,20943,Gujarat,Ahmedabad,T30,46-55,Male,46.3,UPI,PENDING
INV003033,2024-12-14,120506,LUMPSUM,110857,Gujarat,Ahmedabad,T30,36-45,Male,17.3,Cheque,PENDING
INV004518,2024-12-14,101206,SIP,2611,Uttar Pradesh,Lucknow,T30,26-35,Female,24.4,Net Banking,PENDING
INV001764,2024-12-14,120842,SIP,4288,Rajasthan,Udaipur,B30,46-55,Female,28.1,Net Banking,PENDING
INV003419,2024-12-14,148569,LUMPSUM,316989,Maharashtra,Pune,T30,18-25,Male,5.3,Cheque,PENDING
INV000570,2024-12-14,118632,REDEMPTION,226491,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Net Banking,PENDING
INV003848,2024-12-14,118633,LUMPSUM,179282,Telangana,Hyderabad,T30,26-35,Male,24.0,Net Banking,PENDING
INV003566,2024-12-14,120504,LUMPSUM,88712,Tamil Nadu,Coimbatore,B30,26-35,Male,8.7,Cheque,PENDING
INV000927,2024-12-14,119095,SIP,57154,West Bengal,Kolkata,T30,46-55,Male,80.9,UPI,PENDING
INV000320,2024-12-15,120506,SIP,8683,Uttar Pradesh,Kanpur,B30,26-35,Male,19.7,Net Banking,PENDING
INV002491,2024-12-15,120503,SIP,15035,Karnataka,Mysore,B30,18-25,Male,4.4,Cheque,PENDING
INV003071,2024-12-15,118633,LUMPSUM,354594,Punjab,Amritsar,B30,56+,Male,33.7,Mandate,PENDING
INV003192,2024-12-15,101208,SIP,824,Uttar Pradesh,Lucknow,T30,26-35,Male,22.2,Mandate,PENDING
INV000238,2024-12-15,148567,LUMPSUM,209526,Telangana,Hyderabad,T30,36-45,Male,26.3,Mandate,PENDING
INV001334,2024-12-16,119120,LUMPSUM,29218,Punjab,Amritsar,B30,36-45,Male,38.6,Cheque,PENDING
INV001513,2024-12-16,100016,LUMPSUM,91246,Madhya Pradesh,Indore,T30,18-25,Male,5.4,Net Banking,PENDING
INV003681,2024-12-16,101207,SIP,1030,Telangana,Hyderabad,T30,26-35,Female,17.4,Net Banking,PENDING
INV003901,2024-12-16,148568,LUMPSUM,287766,Delhi,Gurugram,T30,46-55,Male,45.4,UPI,PENDING
INV001156,2024-12-16,119552,SIP,977,Madhya Pradesh,Indore,T30,56+,Female,58.8,Cheque,PENDING
INV002095,2024-12-16,101206,LUMPSUM,307801,Punjab,Amritsar,B30,26-35,Male,9.2,UPI,PENDING
INV004574,2024-12-16,120841,SIP,8196,Maharashtra,Mumbai,T30,36-45,Male,54.3,Net Banking,PENDING
INV000252,2024-12-16,102886,REDEMPTION,403540,Gujarat,Surat,T30,46-55,Female,24.4,Net Banking,PENDING
INV002320,2024-12-16,101208,REDEMPTION,470661,Rajasthan,Udaipur,B30,26-35,Male,23.7,Cheque,PENDING
INV000137,2024-12-16,102886,REDEMPTION,198278,Rajasthan,Jaipur,T30,26-35,Female,12.0,Mandate,PENDING
INV000557,2024-12-16,102887,SIP,27304,West Bengal,Kolkata,T30,26-35,Male,10.3,Mandate,PENDING
INV001852,2024-12-16,101208,SIP,2934,Telangana,Hyderabad,T30,26-35,Male,21.7,UPI,PENDING
INV002187,2024-12-17,102886,SIP,5514,Tamil Nadu,Chennai,T30,36-45,Male,15.0,Mandate,PENDING
INV002469,2024-12-17,119092,LUMPSUM,178150,Tamil Nadu,Chennai,T30,26-35,Female,12.3,UPI,PENDING
INV003495,2024-12-17,120842,SIP,2544,West Bengal,Kolkata,T30,26-35,Female,22.9,UPI,PENDING
INV004239,2024-12-17,118635,SIP,5139,Karnataka,Bangalore,T30,18-25,Female,6.3,UPI,PENDING
INV002704,2024-12-17,120842,LUMPSUM,379156,Delhi,Noida,T30,36-45,Female,47.8,Cheque,PENDING
INV004629,2024-12-17,100033,LUMPSUM,177204,Karnataka,Bangalore,T30,18-25,Female,4.9,Net Banking,PENDING
INV003954,2024-12-17,119552,SIP,502,Rajasthan,Udaipur,B30,26-35,Male,7.1,UPI,PENDING
INV004939,2024-12-17,148568,SIP,2052,Punjab,Amritsar,B30,18-25,Male,4.7,Mandate,PENDING
INV000907,2024-12-17,120507,SIP,519,Karnataka,Bangalore,T30,46-55,Female,64.5,Net Banking,PENDING
INV001001,2024-12-18,120844,SIP,2052,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Net Banking,PENDING
INV004332,2024-12-18,101208,SIP,2481,Haryana,Faridabad,B30,36-45,Female,52.1,Cheque,PENDING
INV002008,2024-12-18,149324,SIP,2024,Haryana,Gurugram,T30,46-55,Male,83.3,Net Banking,PENDING
INV000489,2024-12-18,120503,SIP,480,Uttar Pradesh,Agra,B30,18-25,Male,7.4,Net Banking,PENDING
INV000474,2024-12-19,100025,SIP,2779,Madhya Pradesh,Bhopal,B30,46-55,Male,83.3,Net Banking,PENDING
INV001723,2024-12-19,102887,REDEMPTION,437773,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Cheque,PENDING
INV004755,2024-12-19,119093,SIP,6624,Uttar Pradesh,Agra,B30,18-25,Female,6.5,Net Banking,PENDING
INV003795,2024-12-19,125497,LUMPSUM,94739,West Bengal,Kolkata,T30,18-25,Male,7.6,Cheque,PENDING
INV004709,2024-12-19,120503,SIP,2405,Haryana,Gurugram,T30,36-45,Male,59.1,UPI,PENDING
INV004940,2024-12-20,118633,SIP,2377,Karnataka,Bangalore,T30,36-45,Male,16.1,Net Banking,PENDING
INV003287,2024-12-20,120507,SIP,12114,Delhi,New Delhi,T30,36-45,Male,54.9,UPI,PENDING
INV004578,2024-12-20,118632,SIP,2691,Haryana,Gurugram,T30,26-35,Male,21.0,UPI,PENDING
INV003650,2024-12-20,148567,SIP,986,Telangana,Hyderabad,T30,46-55,Male,87.3,Mandate,PENDING
INV002220,2024-12-20,118635,SIP,2147,Punjab,Chandigarh,T30,46-55,Male,29.9,Net Banking,PENDING
INV003202,2024-12-20,102887,SIP,4891,Maharashtra,Pune,T30,46-55,Male,48.9,Net Banking,PENDING
INV000995,2024-12-21,102887,REDEMPTION,518530,Delhi,New Delhi,T30,56+,Male,34.6,UPI,PENDING
INV003495,2024-12-21,101206,SIP,7360,West Bengal,Kolkata,T30,26-35,Female,22.9,Cheque,PENDING
INV000323,2024-12-21,119599,SIP,46680,Telangana,Hyderabad,T30,26-35,Female,23.0,Net Banking,PENDING
INV003581,2024-12-22,119120,SIP,1652,Tamil Nadu,Coimbatore,B30,56+,Male,15.3,Mandate,PENDING
INV002813,2024-12-22,120841,SIP,15175,Punjab,Chandigarh,T30,26-35,Male,13.5,UPI,PENDING
INV002712,2024-12-22,120504,SIP,22720,Karnataka,Bangalore,T30,46-55,Male,24.8,UPI,PENDING
INV000727,2024-12-22,120841,SIP,8044,Karnataka,Bangalore,T30,26-35,Female,21.3,Mandate,PENDING
INV000749,2024-12-22,118636,LUMPSUM,174574,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,UPI,PENDING
INV003532,2024-12-22,118632,SIP,2990,Punjab,Amritsar,B30,36-45,Female,18.8,Net Banking,PENDING
INV001240,2024-12-22,148568,SIP,481,Madhya Pradesh,Indore,T30,18-25,Male,7.6,Cheque,PENDING
INV001611,2024-12-22,102887,LUMPSUM,372991,West Bengal,Kolkata,T30,18-25,Female,7.4,Cheque,PENDING
INV000959,2024-12-23,101206,SIP,9039,Haryana,Faridabad,B30,46-55,Male,33.9,Mandate,PENDING
INV002234,2024-12-23,119599,LUMPSUM,336271,Rajasthan,Jaipur,T30,26-35,Male,24.5,Cheque,PENDING
INV001831,2024-12-23,120504,REDEMPTION,446783,Madhya Pradesh,Indore,T30,18-25,Female,4.3,UPI,PENDING
INV000519,2024-12-23,119094,LUMPSUM,321145,Haryana,Faridabad,B30,26-35,Female,6.3,Net Banking,PENDING
INV003952,2024-12-23,119551,SIP,43756,Tamil Nadu,Chennai,T30,36-45,Male,48.8,Mandate,PENDING
INV004654,2024-12-24,149322,SIP,42074,Haryana,Gurugram,T30,46-55,Female,95.0,Mandate,PENDING
INV002780,2024-12-24,120507,REDEMPTION,400579,Haryana,Faridabad,B30,36-45,Male,21.2,Mandate,PENDING
INV001811,2024-12-25,119094,REDEMPTION,210445,Punjab,Amritsar,B30,18-25,Male,7.8,Cheque,PENDING
INV000263,2024-12-25,125497,SIP,26202,Madhya Pradesh,Bhopal,B30,56+,Male,21.8,Cheque,PENDING
INV002132,2024-12-25,102886,SIP,1069,Tamil Nadu,Coimbatore,B30,46-55,Female,31.0,UPI,PENDING
INV003338,2024-12-26,101208,LUMPSUM,393593,Haryana,Faridabad,B30,46-55,Male,69.2,Net Banking,PENDING
INV003372,2024-12-26,119598,SIP,2901,Karnataka,Mysore,B30,36-45,Female,38.1,UPI,PENDING
INV004366,2024-12-26,119598,SIP,3345,Delhi,New Delhi,T30,46-55,Female,81.1,Cheque,PENDING
INV004754,2024-12-26,120506,LUMPSUM,205045,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,PENDING
INV002982,2024-12-26,118632,SIP,42606,Gujarat,Surat,T30,36-45,Male,22.1,Net Banking,PENDING
INV003305,2024-12-27,102887,SIP,51311,Telangana,Hyderabad,T30,46-55,Male,41.0,Mandate,PENDING
INV004983,2024-12-27,148569,SIP,2388,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Net Banking,PENDING
INV000766,2024-12-27,125497,SIP,596,Uttar Pradesh,Agra,B30,46-55,Male,88.1,Cheque,PENDING
INV003678,2024-12-27,120505,SIP,9530,Gujarat,Ahmedabad,T30,26-35,Male,6.6,UPI,PENDING
INV002298,2024-12-28,125497,SIP,1106,Maharashtra,Nashik,B30,56+,Male,45.3,Cheque,PENDING
INV004346,2024-12-28,118632,SIP,17199,Tamil Nadu,Coimbatore,B30,26-35,Male,19.4,Cheque,PENDING
INV001164,2024-12-28,125497,LUMPSUM,198297,Punjab,Chandigarh,T30,36-45,Male,54.4,Mandate,PENDING
INV000649,2024-12-28,120843,SIP,24134,Tamil Nadu,Chennai,T30,36-45,Male,27.3,UPI,PENDING
INV003948,2024-12-29,119120,SIP,411,Madhya Pradesh,Indore,T30,18-25,Female,7.5,Cheque,PENDING
INV004552,2024-12-29,119092,SIP,16646,Telangana,Hyderabad,T30,36-45,Female,42.8,Net Banking,PENDING
INV000638,2024-12-29,120843,LUMPSUM,447202,Rajasthan,Udaipur,B30,26-35,Male,12.7,Net Banking,PENDING
INV000563,2024-12-29,101207,SIP,14554,Uttar Pradesh,Lucknow,T30,26-35,Male,15.5,Cheque,PENDING
INV003649,2024-12-30,118635,SIP,580,Haryana,Gurugram,T30,46-55,Female,79.9,Net Banking,PENDING
INV003343,2024-12-30,102885,LUMPSUM,330167,Telangana,Hyderabad,T30,36-45,Male,26.0,Mandate,PENDING
INV003650,2024-12-30,118632,SIP,2757,Telangana,Hyderabad,T30,46-55,Male,87.3,Mandate,PENDING
INV000958,2024-12-30,118636,LUMPSUM,252128,Delhi,Gurugram,T30,56+,Male,74.6,Mandate,PENDING
INV001986,2024-12-30,120841,SIP,8622,Madhya Pradesh,Indore,T30,36-45,Female,17.4,Cheque,PENDING
INV003273,2024-12-30,148569,SIP,50475,Haryana,Faridabad,B30,36-45,Male,18.3,Net Banking,PENDING
INV002658,2024-12-31,120507,SIP,5973,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Mandate,PENDING
INV003545,2024-12-31,119599,REDEMPTION,150701,Gujarat,Ahmedabad,T30,26-35,Female,15.7,Cheque,PENDING
INV001606,2024-12-31,149324,SIP,5433,Punjab,Amritsar,B30,26-35,Female,23.4,Cheque,PENDING
INV000673,2024-12-31,101206,SIP,8509,Maharashtra,Nashik,B30,36-45,Male,47.4,Cheque,PENDING
INV002475,2024-12-31,118634,SIP,12622,Delhi,New Delhi,T30,26-35,Male,14.4,UPI,PENDING
INV002322,2024-12-31,119552,SIP,29488,Tamil Nadu,Chennai,T30,18-25,Male,3.3,Net Banking,PENDING
INV004655,2025-01-01,118632,LUMPSUM,17764,Telangana,Hyderabad,T30,36-45,Male,19.7,Net Banking,PENDING
INV004848,2025-01-01,102886,SIP,2565,Haryana,Gurugram,T30,26-35,Male,15.6,Mandate,PENDING
INV002726,2025-01-01,120841,LUMPSUM,450911,Gujarat,Ahmedabad,T30,36-45,Male,16.9,Cheque,PENDING
INV002125,2025-01-01,118634,SIP,2247,Haryana,Faridabad,B30,26-35,Female,7.9,Mandate,PENDING
INV002980,2025-01-01,119599,SIP,2417,Maharashtra,Pune,T30,26-35,Male,22.4,Cheque,PENDING
INV004959,2025-01-01,102886,SIP,6851,Delhi,New Delhi,T30,18-25,Female,5.8,UPI,PENDING
INV001152,2025-01-01,118633,SIP,6958,Punjab,Amritsar,B30,56+,Male,61.7,Mandate,PENDING
INV004003,2025-01-02,125498,LUMPSUM,365784,West Bengal,Kolkata,T30,26-35,Male,9.5,Net Banking,PENDING
INV001037,2025-01-02,120503,SIP,22350,Haryana,Faridabad,B30,36-45,Female,41.8,Cheque,PENDING
INV002334,2025-01-02,101207,LUMPSUM,433686,Gujarat,Surat,T30,56+,Male,40.4,Cheque,PENDING
INV000469,2025-01-02,149324,LUMPSUM,373576,Tamil Nadu,Coimbatore,B30,18-25,Male,4.7,Net Banking,PENDING
INV003292,2025-01-02,148567,REDEMPTION,144200,Uttar Pradesh,Kanpur,B30,56+,Female,55.0,Cheque,PENDING
INV001629,2025-01-02,118635,SIP,540,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Net Banking,PENDING
INV000144,2025-01-03,100033,SIP,8777,Delhi,Noida,T30,26-35,Male,19.1,UPI,PENDING
INV002600,2025-01-03,119599,LUMPSUM,267253,Madhya Pradesh,Bhopal,B30,36-45,Female,54.1,Cheque,PENDING
INV003354,2025-01-03,120507,LUMPSUM,68361,Punjab,Chandigarh,T30,46-55,Male,48.5,Cheque,PENDING
INV001843,2025-01-03,119599,SIP,495,West Bengal,Kolkata,T30,46-55,Male,51.9,Net Banking,PENDING
INV004962,2025-01-03,120503,REDEMPTION,439134,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Mandate,PENDING
INV003643,2025-01-03,119120,LUMPSUM,38020,Telangana,Hyderabad,T30,36-45,Male,48.4,Cheque,PENDING
INV000201,2025-01-03,118635,SIP,5213,Madhya Pradesh,Indore,T30,46-55,Male,87.0,Mandate,PENDING
INV001920,2025-01-04,149324,SIP,524,Madhya Pradesh,Indore,T30,36-45,Female,24.5,Mandate,PENDING
INV003948,2025-01-04,119598,SIP,2231,Madhya Pradesh,Indore,T30,18-25,Female,7.5,Mandate,PENDING
INV003598,2025-01-04,148569,SIP,3351,Delhi,Gurugram,T30,26-35,Female,12.7,Net Banking,PENDING
INV003405,2025-01-04,118636,SIP,2315,Rajasthan,Jaipur,T30,26-35,Male,11.5,Mandate,PENDING
INV004392,2025-01-05,119552,LUMPSUM,85603,West Bengal,Kolkata,T30,18-25,Male,6.7,UPI,PENDING
INV001308,2025-01-05,120505,SIP,7535,Rajasthan,Jaipur,T30,36-45,Male,19.3,Net Banking,PENDING
INV002935,2025-01-05,119599,SIP,3500,Madhya Pradesh,Indore,T30,18-25,Male,5.6,UPI,PENDING
INV000209,2025-01-05,148568,SIP,503,Haryana,Faridabad,B30,18-25,Female,5.7,Net Banking,PENDING
INV000769,2025-01-05,120504,SIP,4520,West Bengal,Kolkata,T30,36-45,Male,41.1,UPI,PENDING
INV004466,2025-01-05,120503,LUMPSUM,455178,Gujarat,Surat,T30,18-25,Female,3.7,Cheque,PENDING
INV001777,2025-01-05,100016,SIP,1114,West Bengal,Kolkata,T30,18-25,Female,7.6,Cheque,PENDING
INV004272,2025-01-05,120506,REDEMPTION,484878,Madhya Pradesh,Bhopal,B30,46-55,Female,25.5,Net Banking,PENDING
INV001894,2025-01-06,100033,LUMPSUM,235087,Delhi,New Delhi,T30,26-35,Male,21.1,UPI,PENDING
INV002664,2025-01-06,125497,SIP,7551,Karnataka,Bangalore,T30,26-35,Male,17.3,Net Banking,PENDING
INV003569,2025-01-06,120505,SIP,10709,Delhi,Gurugram,T30,46-55,Male,65.1,Net Banking,PENDING
INV000981,2025-01-06,118636,SIP,51527,West Bengal,Kolkata,T30,36-45,Female,59.7,Net Banking,PENDING
INV000168,2025-01-07,119095,LUMPSUM,138871,Rajasthan,Jaipur,T30,26-35,Male,9.7,Mandate,PENDING
INV004295,2025-01-07,118636,SIP,20702,Karnataka,Bangalore,T30,36-45,Male,50.6,UPI,PENDING
INV003168,2025-01-07,100033,SIP,9929,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,Cheque,PENDING
INV002510,2025-01-07,120506,SIP,3031,Karnataka,Mysore,B30,36-45,Male,32.6,Mandate,PENDING
INV004639,2025-01-07,100016,SIP,2511,Rajasthan,Jaipur,T30,18-25,Female,6.0,UPI,PENDING
INV000480,2025-01-08,101206,LUMPSUM,275788,Maharashtra,Mumbai,T30,18-25,Male,6.2,Net Banking,PENDING
INV003220,2025-01-09,118635,REDEMPTION,372262,Madhya Pradesh,Bhopal,B30,26-35,Male,7.6,Mandate,PENDING
INV003736,2025-01-09,148568,REDEMPTION,136024,Karnataka,Mysore,B30,18-25,Male,4.9,UPI,PENDING
INV004576,2025-01-09,118636,SIP,2685,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,PENDING
INV000215,2025-01-10,120841,REDEMPTION,108925,Maharashtra,Nashik,B30,26-35,Female,18.3,UPI,PENDING
INV003040,2025-01-10,125498,SIP,4574,Karnataka,Bangalore,T30,26-35,Female,15.3,Cheque,PENDING
INV001624,2025-01-11,102885,LUMPSUM,190978,Uttar Pradesh,Lucknow,T30,26-35,Female,18.4,Net Banking,PENDING
INV001591,2025-01-11,149323,REDEMPTION,175990,Rajasthan,Jaipur,T30,56+,Male,28.1,Mandate,PENDING
INV001584,2025-01-11,148569,SIP,543,Maharashtra,Nashik,B30,26-35,Male,10.0,Cheque,PENDING
INV004504,2025-01-12,100033,LUMPSUM,401659,Telangana,Hyderabad,T30,46-55,Male,46.3,UPI,PENDING
INV004802,2025-01-12,120503,REDEMPTION,433281,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,Mandate,PENDING
INV003494,2025-01-12,101207,SIP,2879,Punjab,Chandigarh,T30,26-35,Female,18.6,UPI,PENDING
INV002824,2025-01-12,102887,SIP,1126,Rajasthan,Jaipur,T30,56+,Male,42.5,Cheque,PENDING
INV001072,2025-01-12,100033,SIP,8415,Rajasthan,Udaipur,B30,26-35,Female,7.3,Mandate,PENDING
INV000331,2025-01-12,100016,SIP,552,Madhya Pradesh,Indore,T30,36-45,Male,15.5,Net Banking,PENDING
INV000285,2025-01-12,100025,LUMPSUM,354054,Madhya Pradesh,Indore,T30,18-25,Female,3.6,Mandate,PENDING
INV000782,2025-01-12,118636,SIP,953,Telangana,Hyderabad,T30,18-25,Male,4.4,UPI,PENDING
INV002827,2025-01-13,125497,LUMPSUM,216816,Karnataka,Mysore,B30,36-45,Female,58.1,UPI,PENDING
INV002839,2025-01-13,119599,SIP,11763,Punjab,Amritsar,B30,26-35,Male,14.8,Net Banking,PENDING
INV000959,2025-01-13,102886,SIP,16309,Haryana,Faridabad,B30,46-55,Male,33.9,Mandate,PENDING
INV000424,2025-01-13,148569,SIP,8995,Punjab,Amritsar,B30,36-45,Male,49.4,Mandate,PENDING
INV001503,2025-01-13,119552,SIP,1064,Telangana,Hyderabad,T30,18-25,Male,6.4,Mandate,PENDING
INV003728,2025-01-13,119551,LUMPSUM,136282,West Bengal,Kolkata,T30,26-35,Male,16.2,Net Banking,PENDING
INV001708,2025-01-13,102885,SIP,13574,Haryana,Faridabad,B30,18-25,Male,7.7,UPI,PENDING
INV001605,2025-01-13,101207,SIP,13935,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,UPI,PENDING
INV002006,2025-01-14,120844,SIP,440,Punjab,Chandigarh,T30,26-35,Male,15.3,Net Banking,PENDING
INV001260,2025-01-14,118636,SIP,2068,Delhi,Gurugram,T30,26-35,Male,23.4,Net Banking,PENDING
INV003587,2025-01-14,102885,SIP,25152,Telangana,Hyderabad,T30,26-35,Female,16.4,UPI,PENDING
INV004335,2025-01-14,118636,SIP,406,Gujarat,Ahmedabad,T30,26-35,Female,6.6,Mandate,PENDING
INV001384,2025-01-15,149323,SIP,2720,Maharashtra,Mumbai,T30,26-35,Female,16.0,Net Banking,PENDING
INV000578,2025-01-15,100016,LUMPSUM,40469,Maharashtra,Nashik,B30,26-35,Male,10.9,UPI,PENDING
INV004246,2025-01-15,120503,REDEMPTION,280117,West Bengal,Kolkata,T30,36-45,Female,12.2,Net Banking,PENDING
INV004175,2025-01-15,100016,SIP,462,Tamil Nadu,Coimbatore,B30,36-45,Female,51.8,Net Banking,PENDING
INV003364,2025-01-16,120841,SIP,42018,West Bengal,Kolkata,T30,26-35,Male,23.4,Cheque,PENDING
INV001574,2025-01-16,120504,SIP,23292,Maharashtra,Mumbai,T30,36-45,Female,35.7,Cheque,PENDING
INV002230,2025-01-16,119551,SIP,11578,Delhi,Noida,T30,36-45,Male,21.7,Mandate,PENDING
